flow_duration_ms,protocol_type,service,src_bytes,dst_bytes,packet_count,byte_rate,packet_rate,syn_count,ack_count,fin_count,rst_count,failed_logins,same_srv_rate,diff_srv_rate,dst_host_count,dst_host_srv_count,dst_host_serror_rate,dst_host_rerror_rate,attack_category,is_intrusion
41,TCP,OTHER,70,0,3,1703.16,72.99,3,0,0,0,0,0.169,0.771,225,14,0.786,0.792,PortScan,1
2471,TCP,DNS,2324,1379,81,1498.52,32.78,1,81,1,0,0,0.887,0.086,29,76,0.047,0.028,Benign,0
1463,TCP,HTTP,1122,49839,59,34830.84,40.33,1,59,1,0,0,0.893,0.014,38,64,0.022,0.032,Benign,0
2924,TCP,HTTP,300,166,20,159.37,6.84,1,20,2,0,0,0.845,0.092,36,63,0.024,0.039,Benign,0
23,TCP,OTHER,78,0,3,3376.62,129.87,3,0,0,0,0,0.086,0.997,228,4,0.53,0.586,PortScan,1
574,TCP,HTTP,288,911,17,2088.49,29.61,1,17,1,0,0,0.885,0.146,3,96,0.024,0.037,Benign,0
1107,TCP,SSH,1188,796,25,1792.07,22.58,5,20,1,3,4,0.878,0.092,41,19,0.018,0.43,BruteForce,1
1537,TCP,HTTPS,1000,10287,15,7343.05,9.76,1,15,1,0,0,0.906,0.046,41,48,0.015,0.024,Benign,0
2262,UDP,HTTPS,2363,4012,46,2818.18,20.34,1,46,1,0,0,0.755,0.072,29,71,0.044,0.021,Benign,0
185,TCP,HTTPS,662,778,40,7779.58,216.1,1,40,2,0,0,0.791,0.019,22,34,0.011,0.012,Benign,0
11,TCP,HTTP,15848,381,1564,1462072.07,140900.9,1458,18,0,243,0,0.932,0.01,219,187,0.731,0.19,DoS_DDoS,1
397,TCP,SSH,831,12682,14,34029.21,35.26,2,14,1,0,0,0.83,0.003,42,71,0.029,0.006,Benign,0
1252,TCP,DNS,1398,1080,10,1979.08,7.99,2,10,1,0,0,0.889,0.022,23,54,0.043,0.038,Benign,0
55,TCP,HTTPS,16181,31,449,294228.68,8148.82,323,16,0,117,0,0.947,0.045,229,245,0.746,0.166,DoS_DDoS,1
126,TCP,HTTP,13317,134,949,106669.31,7525.77,859,93,0,370,0,0.944,0.04,195,195,0.778,0.07,DoS_DDoS,1
33,TCP,SSH,97,0,1,2930.51,30.21,1,0,0,0,0,0.172,0.917,229,13,0.694,0.466,PortScan,1
155,UDP,HTTP,3666,41,3027,23900.71,19516.44,2431,111,0,432,0,0.939,0.066,204,190,0.856,0.013,DoS_DDoS,1
1325,TCP,SSH,157,116835,12,88289.19,9.06,1,12,1,0,0,0.871,0.022,33,33,0.009,0.035,Benign,0
527,TCP,HTTP,351,3244,13,6820.34,24.66,1,13,1,0,0,0.861,0.005,15,30,0.018,0.0,Benign,0
4797,UDP,HTTPS,627,3968,17,957.87,3.54,1,16,1,0,0,0.818,0.166,47,23,0.006,0.059,Botnet_C2,1
3191,TCP,FTP,938,1234,30,680.64,9.4,4,26,1,2,3,0.914,0.073,18,23,0.235,0.576,BruteForce,1
4978,TCP,IRC,298,7978,18,1662.48,3.62,1,17,1,0,0,0.431,0.37,12,20,0.086,0.045,Botnet_C2,1
367,UDP,HTTPS,2279,20887,13,63105.42,35.41,1,13,1,1,0,0.783,0.119,23,69,0.04,0.027,Benign,0
2496,ICMP,HTTPS,2459,1690,21,1662.19,8.41,1,21,1,0,0,0.949,0.006,28,65,0.01,0.017,Benign,0
462,TCP,DNS,193,5019,13,11278.94,28.13,1,13,1,0,0,0.871,0.055,22,53,0.047,0.013,Benign,0
879,TCP,HTTPS,8241,90,595,9476.74,676.83,471,41,0,89,0,0.919,0.07,201,198,0.932,0.067,DoS_DDoS,1
1113,UDP,SSH,5594,1505,12,6377.68,10.78,1,12,1,0,0,0.952,0.056,6,38,0.013,0.003,Benign,0
1292,TCP,HTTPS,1653,2235,45,3009.06,34.83,1,45,1,0,0,0.969,0.076,36,83,0.025,0.018,Benign,0
2083,TCP,HTTPS,4249,1152,96,2592.77,46.09,1,96,1,0,0,0.76,0.134,40,80,0.041,0.018,Benign,0
994,UDP,HTTP,2067,9025,11,11157.83,11.07,1,11,1,0,0,0.836,0.149,23,78,0.003,0.033,Benign,0
2844,TCP,HTTPS,578,4226,79,1689.11,27.78,1,79,2,0,0,0.838,0.074,40,85,0.049,0.039,Benign,0
25,UDP,HTTPS,18086,125,550,725537.85,21912.35,516,23,0,55,0,0.925,0.018,185,160,0.714,0.089,DoS_DDoS,1
91,UDP,HTTPS,762,5315,39,66706.92,428.1,2,39,1,0,0,0.813,0.121,49,93,0.022,0.026,Benign,0
6185,TCP,FTP,1262,390,23,267.09,3.72,5,18,1,3,3,0.993,0.016,19,11,0.234,0.468,BruteForce,1
12,TCP,HTTP,28474,147,4967,2365371.9,410495.87,4671,443,0,1250,0,0.941,0.033,185,193,0.96,0.11,DoS_DDoS,1
206,TCP,HTTPS,3671,14147,210,86453.18,1018.92,1,210,1,0,0,0.893,0.04,21,64,0.027,0.02,Benign,0
1254,TCP,HTTP,544,44644,42,36032.21,33.49,1,42,1,0,0,0.843,0.105,44,75,0.041,0.024,Benign,0
827,TCP,HTTP,7353,1654,65,10889.86,78.59,2,65,1,0,0,0.956,0.041,35,79,0.025,0.034,Benign,0
978,UDP,HTTPS,1270,29695,16,31658.32,16.36,1,16,1,0,0,0.771,0.082,18,61,0.001,0.009,Benign,0
405,TCP,HTTP,5847,456,576,15559.12,1421.87,427,1,0,83,0,0.93,0.065,215,190,0.83,0.095,DoS_DDoS,1
10,TCP,HTTP,47,0,3,4653.47,297.03,3,0,0,0,0,0.055,0.701,254,11,0.79,0.359,PortScan,1
3500,UDP,DNS,972,519,15,425.99,4.29,1,15,1,0,0,0.883,0.119,11,27,0.003,0.005,Benign,0
27,TCP,HTTP,60107,20,845,2218708.49,31180.81,635,13,0,109,0,0.937,0.076,205,234,0.906,0.099,DoS_DDoS,1
4879,UDP,IRC,535,2452,23,612.2,4.71,1,22,1,0,0,0.46,0.209,12,17,0.055,0.025,Botnet_C2,1
1252,UDP,HTTPS,414,66225,57,53221.79,45.52,1,57,1,0,0,0.901,0.143,31,50,0.007,0.037,Benign,0
1184,UDP,HTTPS,11436,42211,6,45306.14,5.07,2,6,2,0,0,0.765,0.112,32,98,0.013,0.038,Benign,0
303,TCP,SSH,1664,3926,36,18442.76,118.77,1,36,1,0,0,0.865,0.119,14,16,0.031,0.029,Benign,0
22,TCP,OTHER,108,0,3,4886.88,135.75,3,0,0,0,0,0.06,0.91,209,4,0.751,0.409,PortScan,1
1205,TCP,HTTP,2224,2340,12,3787.24,9.96,1,12,1,0,0,0.833,0.118,22,48,0.049,0.005,Benign,0
1693,TCP,HTTPS,1094,120,33,717.03,19.49,1,33,1,0,0,0.799,0.059,44,72,0.009,0.014,Benign,0
1308,UDP,HTTP,43143,4261,71,36238.82,54.28,2,71,1,0,0,0.896,0.064,45,52,0.015,0.035,Benign,0
2363,TCP,HTTP,2949,191,15,1328.76,6.35,1,15,2,0,0,0.786,0.076,43,53,0.03,0.008,Benign,0
1252,UDP,HTTPS,1309,648,34,1562.97,27.15,1,34,1,0,0,0.893,0.147,26,37,0.013,0.011,Benign,0
88,TCP,HTTP,3737,160,1854,44233.83,21044.27,1592,54,0,594,0,0.936,0.069,248,160,0.89,0.03,DoS_DDoS,1
3353,TCP,FTP,504,221,30,216.22,8.95,4,26,1,1,12,0.825,0.059,34,12,0.245,0.568,BruteForce,1
76,TCP,HTTP,4985,57,1847,66254.93,24270.7,1742,156,0,593,0,0.945,0.067,191,252,0.74,0.072,DoS_DDoS,1
21,TCP,HTTP,13097,37,905,622464.45,42891.0,673,5,0,178,0,0.894,0.057,236,206,0.787,0.114,DoS_DDoS,1
84,UDP,HTTP,5937,13,248,70749.11,2948.87,184,9,0,32,0,0.972,0.077,241,240,0.859,0.135,DoS_DDoS,1
136,TCP,DNS,1175,14017,19,111623.81,139.6,1,19,1,0,0,0.76,0.138,39,71,0.04,0.015,Benign,0
25,TCP,HTTP,3022,12,179,120876.49,7131.47,144,4,0,24,0,0.895,0.003,224,203,0.797,0.029,DoS_DDoS,1
208,UDP,HTTPS,1507,10888,56,59562.71,269.1,2,56,1,0,0,0.814,0.11,21,73,0.003,0.007,Benign,0
5077,TCP,SSH,1743,1362,52,611.57,10.24,5,47,1,3,4,0.975,0.007,29,38,0.156,0.555,BruteForce,1
243,TCP,DNS,8058,98,408,33549.98,1678.32,357,21,0,127,0,0.878,0.048,245,164,0.981,0.033,DoS_DDoS,1
3102,TCP,SSH,633,510,58,368.46,18.7,2,56,1,2,3,0.926,0.023,74,20,0.179,0.554,BruteForce,1
20,TCP,HTTP,1959,6791,12,435323.38,597.01,1,12,1,0,0,0.833,0.12,20,46,0.031,0.012,Benign,0
944,UDP,HTTP,32115,11408,8,46099.99,8.47,1,8,1,0,0,0.929,0.093,9,33,0.005,0.025,Benign,0
1564,TCP,HTTPS,1083,44367,17,29058.24,10.87,1,17,1,0,0,0.758,0.082,18,51,0.041,0.013,Benign,0
17,TCP,SSH,70,0,1,4093.57,58.48,1,0,0,0,0,0.185,0.805,244,13,0.708,0.711,PortScan,1
331,TCP,HTTPS,490,2099,16,7819.39,48.32,1,16,1,0,0,0.879,0.031,19,72,0.019,0.023,Benign,0
40,TCP,OTHER,58,0,2,1446.38,49.88,2,0,0,0,0,0.113,0.88,252,3,0.704,0.718,PortScan,1
1219,TCP,HTTPS,362,8093,18,6935.44,14.76,1,18,1,0,0,0.852,0.116,46,72,0.026,0.03,Benign,0
19,UDP,HTTP,702,6901,98,398062.83,5130.89,1,98,1,0,0,0.792,0.04,7,15,0.002,0.016,Benign,0
5138,TCP,HTTPS,513,12734,11,2578.19,2.14,1,10,1,0,0,0.72,0.267,34,29,0.109,0.06,Botnet_C2,1
98,TCP,HTTP,16016,51,502,163781.86,5117.23,381,13,0,93,0,0.896,0.002,245,204,0.849,0.083,DoS_DDoS,1
501,UDP,SSH,2059,1305,24,6713.23,47.89,1,24,1,0,0,0.969,0.024,1,3,0.03,0.028,Benign,0
5219,TCP,IRC,242,7201,10,1426.11,1.92,1,9,1,0,0,0.846,0.444,41,23,0.004,0.027,Botnet_C2,1
2272,TCP,HTTPS,2842,15095,17,7894.46,7.48,1,17,1,0,0,0.811,0.094,11,23,0.046,0.02,Benign,0
1160,TCP,HTTP,3635,54430,16,50051.72,13.79,2,16,1,0,0,0.829,0.127,18,67,0.022,0.031,Benign,0
187,UDP,HTTP,13078,43,1747,70128.27,9337.25,1613,156,0,416,0,0.992,0.078,186,206,0.72,0.066,DoS_DDoS,1
1045,TCP,DNS,9718,9350,25,18245.14,23.92,1,25,1,0,0,0.784,0.092,1,17,0.029,0.024,Benign,0
1485,TCP,HTTPS,1000,347,17,907.01,11.45,1,17,1,0,0,0.9,0.063,9,61,0.012,0.008,Benign,0
84,TCP,HTTP,10224,80,230,122520.81,2734.84,163,8,0,84,0,0.913,0.035,241,172,0.782,0.05,DoS_DDoS,1
4449,TCP,SSH,839,520,42,305.46,9.44,2,40,1,2,14,0.93,0.05,62,15,0.226,0.256,BruteForce,1
432,TCP,HTTPS,1120,45178,32,107146.49,74.06,2,32,1,0,0,0.959,0.141,2,16,0.043,0.039,Benign,0
1407,UDP,SSH,2014,5564,18,5385.54,12.79,1,18,1,0,0,0.787,0.077,38,56,0.029,0.035,Benign,0
5097,UDP,HTTP,292,46126,7,9106.75,1.37,1,7,1,0,0,0.976,0.028,6,53,0.007,0.029,Benign,0
5549,TCP,HTTP,1903,7042,20,1611.97,3.6,2,20,1,1,0,0.771,0.085,5,86,0.013,0.038,Benign,0
116,TCP,HTTPS,6255,371,23,57071.49,198.11,1,23,1,0,0,0.842,0.006,30,64,0.006,0.038,Benign,0
63,UDP,DNS,37963,164,357,604231.38,5657.69,287,20,0,80,0,0.886,0.015,181,163,0.703,0.056,DoS_DDoS,1
169,TCP,SSH,3538,1450,20,29497.34,118.27,1,20,1,0,0,0.918,0.072,37,48,0.048,0.001,Benign,0
209,TCP,SMTP,3769,473,10,20286.94,47.82,1,10,1,0,0,0.822,0.141,36,80,0.035,0.003,Benign,0
526,TCP,SSH,117405,6763,130,236015.97,247.1,1,130,1,0,0,0.91,0.101,7,7,0.017,0.037,Benign,0
10,TCP,FTP,103,0,1,10198.02,99.01,1,0,0,0,0,0.085,0.784,224,2,0.871,0.574,PortScan,1
662,TCP,HTTP,801,1642,9,3689.77,13.59,1,9,1,0,0,0.762,0.006,46,97,0.009,0.001,Benign,0
303,ICMP,DNS,498,734,25,4064.67,82.48,1,25,1,0,0,0.995,0.075,22,32,0.008,0.018,Benign,0
331,TCP,DNS,2218,835,19,9220.78,57.38,1,19,1,0,0,0.868,0.004,25,52,0.034,0.017,Benign,0
2999,UDP,HTTPS,4674,1425,54,2033.61,18.01,1,54,1,0,0,0.946,0.146,12,43,0.036,0.039,Benign,0
457,UDP,HTTPS,12086,11462,58,51516.08,126.89,2,58,1,0,0,0.845,0.137,42,60,0.01,0.015,Benign,0
257,UDP,HTTPS,473,14404,6,57864.64,23.34,1,6,1,0,0,0.785,0.137,43,86,0.034,0.001,Benign,0
26,TCP,OTHER,50,0,2,1915.71,76.63,2,0,0,0,0,0.034,0.925,250,2,0.828,0.522,PortScan,1
945,TCP,HTTP,6741,6595,11,14110.68,11.64,1,11,1,0,0,0.955,0.006,43,61,0.034,0.01,Benign,0
1249,TCP,HTTPS,1698,1188,39,2310.46,31.22,1,39,1,0,0,0.772,0.03,3,97,0.026,0.04,Benign,0
188,TCP,DNS,2180,6925,59,48405.1,313.66,1,59,1,0,0,0.824,0.116,15,20,0.045,0.001,Benign,0
328,TCP,HTTPS,1690,13358,18,45864.07,54.86,1,18,1,0,0,0.894,0.017,21,54,0.041,0.007,Benign,0
465,TCP,HTTP,1071,4352,20,11659.86,43.0,1,20,1,0,0,0.816,0.002,10,95,0.03,0.039,Benign,0
1728,TCP,DNS,1101,29285,8,17583.47,4.63,1,8,1,0,0,0.953,0.053,44,63,0.019,0.024,Benign,0
75,UDP,HTTP,8869,16,2567,118308.92,34181.09,2241,238,0,275,0,0.881,0.056,188,162,0.873,0.116,DoS_DDoS,1
683,TCP,SSH,1727,2598,54,6331.43,79.05,2,54,1,0,0,0.912,0.029,38,52,0.009,0.001,Benign,0
823,TCP,DNS,1080,41389,17,51596.4,20.65,1,17,1,0,0,0.844,0.087,47,83,0.035,0.017,Benign,0
2310,TCP,HTTPS,1654,585,12,969.22,5.19,1,12,1,0,0,0.82,0.043,23,48,0.009,0.018,Benign,0
585,UDP,HTTPS,765,2651,4,5838.32,6.84,1,4,1,0,0,0.971,0.147,28,34,0.027,0.014,Benign,0
29,TCP,FTP,78,0,2,2680.41,68.73,2,0,0,0,0,0.169,0.76,228,8,0.792,0.539,PortScan,1
2071,UDP,DNS,6504,1018,23,3631.89,11.11,2,23,1,1,0,0.904,0.077,16,57,0.041,0.033,Benign,0
4542,TCP,HTTPS,603,12496,10,2883.91,2.2,1,9,1,0,0,0.636,0.175,23,7,0.025,0.076,Botnet_C2,1
4480,TCP,HTTP,479,42089,23,9501.57,5.13,1,23,2,0,0,0.93,0.094,11,77,0.02,0.022,Benign,0
3109,TCP,SSH,1589,215,53,580.23,17.05,2,51,1,1,6,0.878,0.088,59,38,0.103,0.215,BruteForce,1
84,TCP,HTTPS,605,31112,13,377134.36,154.58,1,13,1,0,0,0.908,0.133,38,64,0.041,0.021,Benign,0
1360,ICMP,HTTPS,543,3211,62,2760.09,45.58,1,62,1,0,0,0.898,0.086,33,53,0.024,0.022,Benign,0
915,UDP,HTTPS,5453,134842,35,153311.11,38.25,1,35,1,0,0,0.858,0.109,49,86,0.002,0.015,Benign,0
1053,UDP,HTTPS,958,19616,21,19536.61,19.94,2,21,1,0,0,0.766,0.096,8,40,0.033,0.017,Benign,0
300,UDP,HTTPS,231,9489,9,32389.2,29.99,1,9,1,0,0,0.757,0.084,42,64,0.039,0.008,Benign,0
1828,TCP,HTTP,6188,9751,47,8718.89,25.71,1,47,1,0,0,0.824,0.086,26,49,0.018,0.021,Benign,0
2948,UDP,SSH,2006,18365,18,6909.87,6.11,1,18,1,0,0,0.802,0.09,3,78,0.01,0.014,Benign,0
1333,TCP,DNS,2609,34374,25,27742.1,18.75,1,25,1,0,0,0.954,0.098,15,93,0.032,0.039,Benign,0
120,TCP,HTTP,2549,39,1012,21548.71,8426.31,856,1,0,206,0,0.854,0.007,239,174,0.814,0.03,DoS_DDoS,1
7,TCP,OTHER,56,0,3,7887.32,422.54,3,0,0,0,0,0.089,0.852,222,8,0.791,0.364,PortScan,1
151,UDP,HTTPS,131403,46,1687,869947.05,11164.79,1434,32,0,240,0,0.863,0.064,197,160,0.839,0.165,DoS_DDoS,1
2403,UDP,HTTP,7364,6629,31,5822.9,12.9,1,31,2,0,0,0.84,0.147,1,23,0.023,0.002,Benign,0
125,TCP,DNS,1272,7888,17,73221.42,135.89,1,17,1,0,0,0.846,0.002,2,79,0.003,0.024,Benign,0
797,TCP,SSH,945,695,21,2057.46,26.35,3,18,1,2,6,0.883,0.025,37,13,0.173,0.355,BruteForce,1
3629,TCP,FTP,3027,1625,51,1281.86,14.05,2,49,1,2,13,0.92,0.049,54,33,0.073,0.368,BruteForce,1
2731,TCP,HTTPS,9250,16398,12,9391.09,4.39,1,12,1,0,0,0.921,0.114,14,72,0.048,0.004,Benign,0
1135,TCP,HTTP,2042,9499,7,10167.39,6.17,1,7,1,0,0,0.814,0.125,43,65,0.049,0.001,Benign,0
142,TCP,HTTP,21986,65,2997,155179.45,21090.78,2566,184,0,1008,0,0.86,0.031,186,243,0.779,0.134,DoS_DDoS,1
116,TCP,HTTPS,2918,17,858,25279.93,7390.18,640,2,0,112,0,0.955,0.068,194,173,0.937,0.052,DoS_DDoS,1
43,TCP,SSH,88,0,1,2041.76,23.2,1,0,0,0,0,0.18,0.979,231,3,0.559,0.583,PortScan,1
654,UDP,HTTP,773,3197,22,6069.41,33.63,1,22,1,0,0,0.911,0.043,16,60,0.006,0.017,Benign,0
745,TCP,HTTPS,1066,91380,76,124071.94,102.0,1,76,2,1,0,0.895,0.011,49,88,0.009,0.019,Benign,0
30,TCP,OTHER,105,0,3,3488.37,99.67,3,0,0,0,0,0.135,0.904,210,8,0.596,0.747,PortScan,1
1819,TCP,DNS,302,4911,10,2865.7,5.5,1,10,1,1,0,0.973,0.089,25,60,0.027,0.017,Benign,0
955,TCP,HTTP,32432,9939,16,44362.89,16.75,1,16,1,0,0,0.997,0.092,27,96,0.005,0.028,Benign,0
3121,TCP,HTTPS,8103,19878,68,8965.11,21.79,1,68,1,1,0,0.783,0.111,40,81,0.033,0.024,Benign,0
232,UDP,HTTPS,1729,13553,21,65842.31,90.48,1,21,1,0,0,0.787,0.037,30,57,0.008,0.014,Benign,0
95,TCP,HTTP,26111,43,261,275015.77,2744.48,247,13,0,98,0,0.955,0.072,237,252,0.943,0.061,DoS_DDoS,1
1517,ICMP,HTTP,3868,3363,9,4766.33,5.93,1,9,1,0,0,0.75,0.017,26,48,0.007,0.009,Benign,0
18,TCP,OTHER,54,0,3,2983.43,165.75,3,0,0,0,0,0.063,0.899,205,2,0.747,0.354,PortScan,1
1261,TCP,SSH,856,1249,28,1669.18,22.2,4,24,1,2,14,0.884,0.027,52,33,0.114,0.519,BruteForce,1
221,TCP,HTTP,4359,17,615,19791.95,2781.55,551,39,0,119,0,0.869,0.064,211,158,0.775,0.153,DoS_DDoS,1
10,TCP,DNS,9181,17,832,910693.07,82376.24,648,15,0,331,0,0.855,0.043,251,159,0.878,0.066,DoS_DDoS,1
34,UDP,DNS,1998,1360,23,98475.07,674.49,2,23,1,1,0,0.902,0.078,25,38,0.032,0.037,Benign,0
9570,TCP,SSH,1393,178,20,164.16,2.09,4,16,1,1,6,0.869,0.029,22,29,0.097,0.413,BruteForce,1
1332,TCP,HTTPS,1442,786,21,1672.55,15.76,2,21,1,0,0,0.791,0.03,35,66,0.004,0.015,Benign,0
898,UDP,HTTP,1183,1584,16,3080.95,17.82,1,16,1,0,0,0.834,0.014,12,92,0.023,0.033,Benign,0
577,TCP,HTTPS,481,19912,5,35337.03,8.66,1,5,1,0,0,0.828,0.076,6,27,0.037,0.026,Benign,0
3968,TCP,TELNET,721,1328,32,516.37,8.06,2,30,1,3,11,0.944,0.093,58,18,0.226,0.494,BruteForce,1
3964,TCP,HTTPS,1519,783,11,580.71,2.77,1,11,1,0,0,0.802,0.096,12,89,0.002,0.034,Benign,0
65,UDP,HTTP,35097,133,420,541167.43,6451.61,385,31,0,62,0,0.908,0.078,181,220,0.916,0.018,DoS_DDoS,1
49,TCP,HTTP,5317,36449,113,850631.36,2301.43,1,113,1,0,0,0.763,0.01,10,62,0.027,0.011,Benign,0
687,TCP,HTTPS,577,2666,54,4719.84,78.59,1,54,1,0,0,0.936,0.008,48,96,0.034,0.015,Benign,0
639,TCP,HTTPS,45418,3747,25,76928.49,39.12,1,25,1,0,0,0.878,0.137,5,57,0.008,0.025,Benign,0
734,TCP,DNS,3811,2968,31,9234.44,42.23,1,31,1,0,0,0.821,0.074,35,81,0.044,0.034,Benign,0
451,TCP,DNS,919,221657,63,493407.23,139.66,1,63,1,0,0,0.904,0.147,34,63,0.028,0.004,Benign,0
2719,TCP,HTTP,2020,597,12,962.45,4.41,1,12,1,0,0,0.88,0.108,29,95,0.046,0.001,Benign,0
352,TCP,HTTPS,23754,210,544,68060.21,1545.02,478,48,0,116,0,1.0,0.011,208,159,0.963,0.13,DoS_DDoS,1
620,ICMP,HTTP,33493,13,597,54033.22,962.75,442,39,0,187,0,0.985,0.019,220,217,0.991,0.086,DoS_DDoS,1
720,TCP,HTTPS,148,7468,13,10576.31,18.05,1,13,1,0,0,0.908,0.121,49,82,0.026,0.032,Benign,0
1353,TCP,HTTPS,777,22801,18,17425.17,13.3,1,18,1,0,0,0.918,0.036,12,67,0.02,0.038,Benign,0
17,TCP,SSH,61,0,2,3567.25,116.96,2,0,0,0,0,0.117,0.786,223,13,0.791,0.355,PortScan,1
852,UDP,HTTPS,2250,5154,8,8689.12,9.39,1,8,1,0,0,0.95,0.133,48,69,0.025,0.031,Benign,0
71,TCP,HTTPS,787,4636,12,76272.86,168.78,1,12,1,1,0,0.924,0.074,32,53,0.026,0.022,Benign,0
177,UDP,DNS,4119,61,352,23602.48,1987.58,319,11,0,81,0,0.893,0.003,241,214,0.858,0.124,DoS_DDoS,1
164,UDP,HTTP,11472,31,275,70097.5,1675.81,219,22,0,31,0,0.96,0.073,236,234,0.769,0.01,DoS_DDoS,1
1740,UDP,HTTPS,2036,4697,12,3869.32,6.9,1,12,1,0,0,0.792,0.12,48,76,0.034,0.037,Benign,0
1454,TCP,SSH,1540,196,24,1193.87,16.51,2,22,1,1,4,0.938,0.016,29,36,0.148,0.249,BruteForce,1
282,TCP,HTTP,1220,4753,28,21173.34,99.26,2,28,1,0,0,0.927,0.029,41,86,0.014,0.033,Benign,0
535,TCP,HTTPS,5849,21882,23,51823.96,42.98,1,23,1,0,0,0.915,0.142,8,24,0.03,0.024,Benign,0
571,TCP,DNS,584,12572,21,23036.25,36.77,1,21,1,0,0,0.883,0.003,39,55,0.028,0.01,Benign,0
1104,TCP,HTTP,1713,3833,13,5023.1,11.77,1,13,1,0,0,0.95,0.116,6,61,0.015,0.021,Benign,0
78,TCP,HTTPS,36400,118,4392,467580.03,56235.6,3403,198,0,1533,0,0.987,0.016,240,229,0.745,0.041,DoS_DDoS,1
1520,UDP,HTTPS,29046,3075,32,21130.85,21.05,1,32,1,0,0,0.824,0.056,28,67,0.045,0.011,Benign,0
4640,TCP,SSH,456,40277,213,8778.47,45.9,1,213,2,0,0,0.863,0.0,16,84,0.004,0.03,Benign,0
40,TCP,OTHER,91,0,3,2269.33,74.81,3,0,0,0,0,0.07,0.767,231,3,0.752,0.582,PortScan,1
525,TCP,HTTP,1948,3710,44,10775.09,83.79,2,44,1,0,0,0.752,0.032,14,58,0.018,0.018,Benign,0
1633,TCP,HTTP,263,12218,7,7642.52,4.29,2,7,1,0,0,0.991,0.082,36,62,0.011,0.002,Benign,0
1530,UDP,HTTPS,295,16080,58,10701.91,37.91,1,58,1,1,0,0.85,0.096,29,30,0.001,0.038,Benign,0
17,TCP,DNS,35736,68,570,2093801.17,33333.33,527,10,0,96,0,0.93,0.004,218,251,0.821,0.021,DoS_DDoS,1
35,TCP,HTTP,4028,26,218,115498.58,6210.83,183,17,0,40,0,0.875,0.036,197,169,0.817,0.183,DoS_DDoS,1
1004,TCP,SSH,1528,4676,13,6178.67,12.95,1,13,1,0,0,0.793,0.059,40,43,0.016,0.021,Benign,0
646,TCP,HTTPS,1915,27783,7,45965.02,10.83,1,7,1,0,0,0.929,0.137,36,95,0.014,0.009,Benign,0
2022,TCP,HTTP,1314,7612,25,4414.22,12.36,1,25,2,1,0,0.779,0.127,35,94,0.019,0.021,Benign,0
2499,UDP,HTTP,561,455,23,406.55,9.2,2,23,1,0,0,0.985,0.142,43,99,0.036,0.036,Benign,0
12,TCP,HTTPS,1782,7811,24,792809.92,1983.47,1,24,1,0,0,0.842,0.061,26,40,0.022,0.039,Benign,0
70,UDP,DNS,1185,4390,17,79529.24,242.51,1,17,1,0,0,0.877,0.049,36,89,0.016,0.032,Benign,0
1598,TCP,DNS,860,1373,57,1397.28,35.67,1,57,1,0,0,0.853,0.043,44,61,0.017,0.008,Benign,0
2522,TCP,SMTP,846,1434,10,904.01,3.96,1,10,1,0,0,0.955,0.109,48,76,0.027,0.014,Benign,0
3223,TCP,SSH,714,671,33,429.71,10.24,4,29,1,2,8,0.956,0.085,38,21,0.1,0.352,BruteForce,1
304,TCP,HTTPS,2808,2513,18,17497.53,59.19,1,18,1,0,0,0.96,0.031,46,90,0.042,0.008,Benign,0
954,TCP,HTTPS,1426,3084,18,4726.97,18.87,1,18,1,0,0,0.798,0.134,13,59,0.045,0.002,Benign,0
227,TCP,HTTPS,3671,9211,16,56723.91,70.45,1,16,1,0,0,0.902,0.057,9,82,0.04,0.0,Benign,0
487,TCP,HTTPS,1437,1281,55,5579.96,112.91,2,55,1,0,0,0.761,0.129,13,66,0.011,0.009,Benign,0
553,UDP,DNS,12937,187,326,23728.08,589.41,262,14,0,110,0,0.975,0.063,209,189,0.768,0.072,DoS_DDoS,1
6505,TCP,HTTP,4336,8313,4,1944.47,0.61,1,4,1,0,0,0.983,0.052,42,49,0.016,0.038,Benign,0
373,TCP,HTTPS,350,1183,160,4108.82,428.84,2,160,1,0,0,0.983,0.13,12,27,0.001,0.008,Benign,0
3548,TCP,HTTPS,1229,10111,20,3196.08,5.64,1,20,1,0,0,0.856,0.134,25,64,0.014,0.032,Benign,0
13,TCP,OTHER,84,51,2,10305.34,152.67,2,0,0,1,0,0.082,0.969,201,7,0.582,0.424,PortScan,1
615,TCP,HTTPS,2208,621,27,4599.25,43.9,1,27,1,0,0,0.854,0.12,5,29,0.024,0.001,Benign,0
109,TCP,HTTP,13695,9,436,125609.53,3996.33,339,40,0,61,0,0.965,0.072,240,235,0.72,0.061,DoS_DDoS,1
1402,TCP,HTTPS,573,835,22,1004.21,15.69,1,22,1,0,0,0.828,0.125,16,21,0.006,0.004,Benign,0
770,TCP,HTTPS,5946,139698,17,189123.49,22.08,1,17,1,0,0,0.896,0.01,29,97,0.033,0.021,Benign,0
707,TCP,DNS,3618,12362,18,22599.35,25.46,1,18,1,0,0,0.806,0.064,10,15,0.037,0.021,Benign,0
14,UDP,HTTP,1719,394,14,149858.16,992.91,1,14,1,0,0,0.823,0.089,35,55,0.033,0.023,Benign,0
1950,TCP,HTTPS,238,4381,48,2368.6,24.61,1,48,1,0,0,0.927,0.041,4,5,0.008,0.013,Benign,0
